,original_label,score_x,twitter_id,MR1_label,score_y,MR2_label,score_x,MR3_label,score_y,MR4_label,score
227,5 stars,0.372514307,1467871917,5 stars,0.523657262,2 stars,0.379874527,4 stars,0.292000264,2 stars,0.278175801
228,3 stars,0.3651205,1467871956,4 stars,0.559680283,3 stars,0.450646937,3 stars,0.426021606,3 stars,0.437295347
229,1 star,0.419616371,1467872136,4 stars,0.339816332,2 stars,0.476424605,2 stars,0.375050366,2 stars,0.388997734
230,3 stars,0.31430307,1467872175,4 stars,0.60366869,3 stars,0.509040117,3 stars,0.404838234,3 stars,0.435278594
231,3 stars,0.231900543,1467872181,4 stars,0.412440211,2 stars,0.380583644,3 stars,0.305296004,2 stars,0.313209474
232,3 stars,0.398791194,1467872218,3 stars,0.503351331,3 stars,0.472587466,3 stars,0.520661771,3 stars,0.475906253
233,1 star,0.589786828,1467872247,5 stars,0.491459608,2 stars,0.393178612,2 stars,0.292536885,1 star,0.338101327
234,2 stars,0.547039628,1467872309,3 stars,0.472910792,2 stars,0.588010907,2 stars,0.532232225,2 stars,0.540974915
235,5 stars,0.488879323,1467872355,5 stars,0.508598328,2 stars,0.419275731,3 stars,0.297402173,2 stars,0.338667691
236,1 star,0.312841654,1467872594,4 stars,0.496137947,3 stars,0.414926291,3 stars,0.372284323,3 stars,0.381010562
237,1 star,0.427080959,1467872638,5 stars,0.458721459,2 stars,0.414539754,2 stars,0.312204301,2 stars,0.330109984
238,5 stars,0.537307203,1467872759,5 stars,0.589451849,2 stars,0.372414052,4 stars,0.288452178,3 stars,0.264957279
239,1 star,0.666829944,1467872940,4 stars,0.449859858,2 stars,0.500753582,2 stars,0.39171499,2 stars,0.438651085
240,3 stars,0.444424242,1467873004,4 stars,0.494115919,3 stars,0.51983881,3 stars,0.461067408,3 stars,0.456577152
241,2 stars,0.446242392,1467873227,2 stars,0.431871355,2 stars,0.572806358,2 stars,0.500544548,2 stars,0.489453524
242,1 star,0.528506219,1467873256,4 stars,0.448100775,2 stars,0.39554885,2 stars,0.274693757,2 stars,0.307188511
243,1 star,0.594834447,1467873467,2 stars,0.317323714,2 stars,0.456272036,2 stars,0.39949128,1 star,0.43326363
244,1 star,0.353976279,1467873592,3 stars,0.340676099,2 stars,0.474268436,2 stars,0.363131225,2 stars,0.414677054
245,1 star,0.589225888,1467873828,3 stars,0.39380151,2 stars,0.460292459,2 stars,0.388475865,2 stars,0.403476715
246,1 star,0.515116394,1467873980,3 stars,0.310467213,2 stars,0.527254224,2 stars,0.448442489,2 stars,0.460908681
247,1 star,0.588614166,1467874103,4 stars,0.385375112,2 stars,0.451493621,2 stars,0.381887883,1 star,0.414780289
248,1 star,0.304407239,1467874479,4 stars,0.428328186,2 stars,0.503413737,2 stars,0.372176588,2 stars,0.415597558
249,1 star,0.255208611,1467874569,4 stars,0.469990253,3 stars,0.423848629,3 stars,0.369078398,3 stars,0.386831015
250,5 stars,0.392303914,1467874916,5 stars,0.496664047,3 stars,0.458221108,4 stars,0.352473408,3 stars,0.389576316
251,1 star,0.512334049,1467875163,4 stars,0.396158099,2 stars,0.530030549,2 stars,0.476572424,2 stars,0.463088125
252,1 star,0.429536611,1467875208,5 stars,0.447374493,2 stars,0.535784125,2 stars,0.448945224,2 stars,0.442900449
253,1 star,0.554365456,1467875930,3 stars,0.295350134,2 stars,0.527653158,2 stars,0.443463355,2 stars,0.457437366
254,3 stars,0.403659195,1467876016,3 stars,0.494688511,2 stars,0.531292975,2 stars,0.450081676,2 stars,0.487505466
255,1 star,0.526355505,1467876133,3 stars,0.393559128,2 stars,0.496897101,2 stars,0.416924149,2 stars,0.435429603
256,1 star,0.74346453,1467876652,5 stars,0.41465351,1 star,0.498931259,1 star,0.526451051,1 star,0.575613141
257,4 stars,0.392270684,1467876711,4 stars,0.53592062,3 stars,0.510170341,3 stars,0.446739435,3 stars,0.462902755
258,1 star,0.739911199,1467876944,4 stars,0.404638916,2 stars,0.458075434,3 stars,0.327883154,2 stars,0.379723221
259,1 star,0.560649455,1467877496,5 stars,0.53294605,2 stars,0.440384984,2 stars,0.265399277,2 stars,0.331068784
260,3 stars,0.304258853,1467877833,4 stars,0.435393661,2 stars,0.440726399,2 stars,0.326493949,2 stars,0.37242648
261,2 stars,0.394746333,1467877865,3 stars,0.357542425,2 stars,0.467893541,3 stars,0.374947071,2 stars,0.402344167
262,1 star,0.606940746,1467878057,5 stars,0.567430317,2 stars,0.346186191,4 stars,0.27363047,1 star,0.241929233
263,1 star,0.633824825,1467878557,5 stars,0.395082712,1 star,0.470472485,1 star,0.409639895,1 star,0.489363641
264,2 stars,0.333266288,1467878633,4 stars,0.589052916,3 stars,0.488111198,3 stars,0.438076288,3 stars,0.420927882
265,1 star,0.724138558,1467878929,4 stars,0.226108521,1 star,0.587446868,1 star,0.571454167,1 star,0.634542167
266,2 stars,0.43198818,1467878971,4 stars,0.538551331,2 stars,0.466103584,3 stars,0.45541063,3 stars,0.439450294
267,1 star,0.613359869,1467878983,3 stars,0.336329639,2 stars,0.489833474,2 stars,0.437087595,2 stars,0.435466737
268,1 star,0.823506534,1467879203,1 star,0.272090316,1 star,0.544756234,1 star,0.562618732,1 star,0.596688986
269,1 star,0.524087191,1467879314,4 stars,0.411565095,2 stars,0.437900186,3 stars,0.378670543,2 stars,0.386022896
270,1 star,0.572441041,1467879328,5 stars,0.536470056,2 stars,0.410873175,1 star,0.344209939,1 star,0.407060891
271,1 star,0.294215888,1467879480,4 stars,0.479600936,2 stars,0.414905638,2 stars,0.306203067,2 stars,0.344778568
272,2 stars,0.281060755,1467879984,4 stars,0.433307737,2 stars,0.498934627,2 stars,0.409272075,2 stars,0.421563864
273,3 stars,0.270783603,1467880085,4 stars,0.382131279,2 stars,0.470151037,2 stars,0.341142178,2 stars,0.384200901
274,1 star,0.328752249,1467880431,4 stars,0.441824853,2 stars,0.405947864,3 stars,0.378921658,2 stars,0.340684175
275,5 stars,0.458725601,1467880442,5 stars,0.47810474,3 stars,0.427347362,4 stars,0.376294672,3 stars,0.31545788
276,5 stars,0.263132423,1467880463,4 stars,0.477454096,3 stars,0.444212466,3 stars,0.415631115,3 stars,0.422082186
277,2 stars,0.357538491,1467880692,4 stars,0.443020344,2 stars,0.494595051,3 stars,0.444701552,2 stars,0.387760818
278,5 stars,0.26140511,1467881131,4 stars,0.476984441,2 stars,0.482778519,3 stars,0.295266926,2 stars,0.341799676
279,2 stars,0.379185349,1467881373,4 stars,0.417026907,2 stars,0.477108419,2 stars,0.374511033,2 stars,0.423003048
280,1 star,0.507052243,1467881376,5 stars,0.465951353,2 stars,0.362372607,4 stars,0.272271276,3 stars,0.281168312
281,1 star,0.321103394,1467881457,4 stars,0.422278076,2 stars,0.475123048,3 stars,0.374641478,2 stars,0.399574667
282,5 stars,0.355052143,1467881474,5 stars,0.465415716,3 stars,0.399377942,4 stars,0.348100752,3 stars,0.335159987
283,1 star,0.8315804,1467881686,1 star,0.395097315,1 star,0.565039814,1 star,0.540735185,1 star,0.565518498
284,1 star,0.461426377,1467881809,4 stars,0.623927534,2 stars,0.439907283,2 stars,0.348377347,2 stars,0.38352558
285,3 stars,0.304731905,1467881897,4 stars,0.410293728,3 stars,0.428097367,3 stars,0.376617104,2 stars,0.365235597
286,2 stars,0.317355007,1467881920,4 stars,0.401483685,2 stars,0.549413919,2 stars,0.377819449,2 stars,0.442725897
287,2 stars,0.425010055,1467882140,4 stars,0.5627231,2 stars,0.534071207,2 stars,0.391838133,2 stars,0.47509402
288,4 stars,0.375471234,1467882491,4 stars,0.570055187,3 stars,0.535578609,4 stars,0.413410276,3 stars,0.398520291
289,1 star,0.605000019,1467882592,5 stars,0.373346835,1 star,0.435592681,1 star,0.422509134,1 star,0.4682706
290,5 stars,0.478760391,1467882902,5 stars,0.461739004,3 stars,0.427620709,4 stars,0.350073963,3 stars,0.344381332
291,2 stars,0.367248803,1467888679,4 stars,0.564955056,3 stars,0.400157571,3 stars,0.339702547,3 stars,0.340754598
292,1 star,0.776592314,1467888732,3 stars,0.247530535,1 star,0.458560616,1 star,0.439635426,1 star,0.4724994
293,5 stars,0.855362117,1467888953,5 stars,0.757571757,3 stars,0.303275675,5 stars,0.560657918,5 stars,0.386679262
294,1 star,0.386123955,1467889231,5 stars,0.420077205,2 stars,0.418702692,2 stars,0.318179846,2 stars,0.344236523
295,5 stars,0.413796395,1467889251,4 stars,0.469417036,3 stars,0.405227512,4 stars,0.332222849,3 stars,0.323513657
296,3 stars,0.313030154,1467889334,4 stars,0.518698335,3 stars,0.428914249,4 stars,0.340111017,3 stars,0.371453583
297,2 stars,0.382357359,1467889574,4 stars,0.444039196,2 stars,0.455486238,2 stars,0.338862896,2 stars,0.382293075
298,2 stars,0.325717986,1467889791,3 stars,0.404889554,2 stars,0.499908954,2 stars,0.424866408,2 stars,0.411659211
299,1 star,0.470189244,1467889988,4 stars,0.457271248,2 stars,0.542329252,2 stars,0.471804321,2 stars,0.459159136
300,1 star,0.660667717,1467890079,3 stars,0.316182196,1 star,0.418436825,1 star,0.384298652,1 star,0.411335617
301,2 stars,0.341272026,1467890212,4 stars,0.500596166,2 stars,0.41838491,3 stars,0.371743917,2 stars,0.373763978
302,3 stars,0.325403512,1467890222,3 stars,0.4480066,2 stars,0.499611914,2 stars,0.419228077,2 stars,0.425895065
303,4 stars,0.25466162,1467890723,4 stars,0.507916987,2 stars,0.465783656,2 stars,0.282443315,2 stars,0.327069581
304,1 star,0.634806812,1467891826,2 stars,0.360152453,2 stars,0.443083584,1 star,0.416808516,1 star,0.469172031
305,1 star,0.6316939,1467891880,3 stars,0.341591567,2 stars,0.499822855,2 stars,0.439585745,2 stars,0.43333894
306,1 star,0.339496732,1467892075,4 stars,0.437443256,2 stars,0.459429592,2 stars,0.292298675,2 stars,0.357068926
307,1 star,0.465827882,1467892419,4 stars,0.433183581,2 stars,0.519968152,2 stars,0.375488073,2 stars,0.433835506
308,1 star,0.440353483,1467892515,4 stars,0.396603227,2 stars,0.426887453,2 stars,0.350808978,2 stars,0.403728276
309,2 stars,0.380051792,1467892667,4 stars,0.503653765,3 stars,0.485592932,3 stars,0.505213439,3 stars,0.474893063
310,1 star,0.383645654,1467892720,4 stars,0.457846254,2 stars,0.460591465,2 stars,0.369735271,2 stars,0.399179727
311,5 stars,0.418735385,1467892760,4 stars,0.494734943,3 stars,0.400834858,4 stars,0.421831131,4 stars,0.37401706
312,1 star,0.698029459,1467892889,4 stars,0.301959872,2 stars,0.438336641,2 stars,0.371832848,2 stars,0.390267879
313,1 star,0.711397231,1467892945,5 stars,0.414458871,2 stars,0.383454144,1 star,0.279946506,1 star,0.361126393
314,4 stars,0.254388899,1467893163,4 stars,0.464940608,2 stars,0.527822793,3 stars,0.319870114,2 stars,0.394791573
315,1 star,0.314177811,1467893258,4 stars,0.33275485,2 stars,0.447537601,2 stars,0.375340313,1 star,0.394420892
316,1 star,0.673874259,1467893275,4 stars,0.334535241,2 stars,0.410191804,2 stars,0.313348323,2 stars,0.335460454
317,2 stars,0.340941787,1467893504,4 stars,0.451437682,2 stars,0.545690715,2 stars,0.471505344,2 stars,0.484669983
318,1 star,0.493578076,1467893730,3 stars,0.409806579,2 stars,0.495917678,2 stars,0.41948536,2 stars,0.4232952
319,1 star,0.597681224,1467894593,5 stars,0.44793129,2 stars,0.420198739,2 stars,0.334625989,1 star,0.424312383
320,2 stars,0.510566592,1467894600,2 stars,0.525487959,2 stars,0.57125181,2 stars,0.54474169,2 stars,0.509309947
321,1 star,0.709294021,1467894746,2 stars,0.371765137,1 star,0.516629279,1 star,0.550890565,1 star,0.569863498
322,3 stars,0.297304124,1467894749,4 stars,0.58649379,3 stars,0.437957317,3 stars,0.471666008,3 stars,0.4536497
323,1 star,0.472302765,1467894750,5 stars,0.357042998,2 stars,0.553275466,2 stars,0.463985324,2 stars,0.484994471
324,3 stars,0.27365014,1467894786,4 stars,0.464925498,2 stars,0.470849931,2 stars,0.380753905,2 stars,0.407803476
325,1 star,0.368653953,1467894841,4 stars,0.449331343,2 stars,0.454173356,2 stars,0.366987556,2 stars,0.381274581
326,3 stars,0.497633278,1467894898,4 stars,0.616701007,3 stars,0.613307416,4 stars,0.407099485,3 stars,0.477167487
327,2 stars,0.378098458,1467895048,3 stars,0.398098558,2 stars,0.484150857,2 stars,0.432805419,2 stars,0.44640553
328,2 stars,0.432284147,1467895109,3 stars,0.441116393,2 stars,0.492002487,2 stars,0.398242056,2 stars,0.4225474
329,1 star,0.251274437,1467895424,4 stars,0.46604538,2 stars,0.423202366,3 stars,0.38741529,3 stars,0.377924711
330,3 stars,0.446014524,1467895478,4 stars,0.574568272,3 stars,0.560357988,3 stars,0.432671458,3 stars,0.443861008
331,5 stars,0.528869689,1467895481,5 stars,0.507426679,3 stars,0.412643373,4 stars,0.320160419,3 stars,0.328647137
332,1 star,0.567063808,1467895712,3 stars,0.259113371,1 star,0.479578346,1 star,0.478919089,1 star,0.520819366
333,1 star,0.278156519,1467896211,4 stars,0.478191853,3 stars,0.395715982,3 stars,0.343018383,3 stars,0.35187763
334,1 star,0.450118572,1467896253,4 stars,0.44983086,2 stars,0.480110615,2 stars,0.355165213,2 stars,0.421643019
335,1 star,0.376772851,1467896463,4 stars,0.410775602,2 stars,0.42195788,3 stars,0.342476517,2 stars,0.380740523
336,1 star,0.628219187,1467896777,5 stars,0.534521461,2 stars,0.402355671,1 star,0.326380283,1 star,0.370759308
337,5 stars,0.449420124,1467896778,4 stars,0.49431029,3 stars,0.411568016,3 stars,0.317083478,3 stars,0.342048764
338,1 star,0.360018194,1467896898,4 stars,0.468895406,2 stars,0.383903682,4 stars,0.318854034,3 stars,0.302499443
339,1 star,0.411835343,1467896911,3 stars,0.29088527,2 stars,0.536057591,2 stars,0.433846653,2 stars,0.43111226
340,1 star,0.664041519,1467896996,3 stars,0.337385505,2 stars,0.435949951,1 star,0.465686381,1 star,0.501590788
341,1 star,0.513665378,1467897316,2 stars,0.370116323,2 stars,0.5091573,2 stars,0.460596085,2 stars,0.447778165
342,1 star,0.642078936,1467897981,4 stars,0.423211455,2 stars,0.408314407,1 star,0.351493299,1 star,0.414355457
343,1 star,0.560712695,1467898061,2 stars,0.456401587,2 stars,0.518729508,2 stars,0.468567997,2 stars,0.448875427
344,4 stars,0.380294591,1467898076,4 stars,0.640059352,3 stars,0.493703783,3 stars,0.428431273,3 stars,0.433467388
345,2 stars,0.402925372,1467898078,4 stars,0.43714729,2 stars,0.557967603,2 stars,0.452275306,2 stars,0.473319858
346,1 star,0.53734225,1467898511,5 stars,0.357216507,1 star,0.517440259,1 star,0.55102694,1 star,0.569360852
347,1 star,0.340200484,1467898676,3 stars,0.394449174,2 stars,0.507004738,2 stars,0.44484973,2 stars,0.447384983
348,2 stars,0.429839611,1467899025,4 stars,0.436249465,2 stars,0.475292534,3 stars,0.420544982,2 stars,0.466372102
349,2 stars,0.335142404,1467899451,3 stars,0.409884036,2 stars,0.482117474,2 stars,0.399830431,2 stars,0.394477814
350,4 stars,0.39886716,1467899605,4 stars,0.609985888,3 stars,0.494867086,4 stars,0.351640493,3 stars,0.382348299
351,1 star,0.760427833,1467899707,2 stars,0.294299185,1 star,0.560081184,1 star,0.528379023,1 star,0.620506048
352,5 stars,0.320020229,1467899753,4 stars,0.47025016,3 stars,0.406690776,3 stars,0.369373918,3 stars,0.388522714
353,1 star,0.312512338,1467900033,4 stars,0.430950791,3 stars,0.382120579,3 stars,0.365917563,3 stars,0.369325966
354,1 star,0.930764377,1467900037,1 star,0.671139896,1 star,0.740634859,1 star,0.777073205,1 star,0.799038351
355,5 stars,0.654540122,1467900244,5 stars,0.670989096,2 stars,0.32267648,5 stars,0.37747699,5 stars,0.247502491
356,1 star,0.451018482,1467900431,3 stars,0.353394926,2 stars,0.406909317,3 stars,0.330480367,3 stars,0.325730652
357,4 stars,0.334359139,1467900545,4 stars,0.550806165,3 stars,0.536748827,3 stars,0.390682548,3 stars,0.443745583
358,1 star,0.453271508,1467900898,3 stars,0.258874267,2 stars,0.484635323,1 star,0.412164122,1 star,0.488405854
359,1 star,0.556670964,1467901135,3 stars,0.375890285,2 stars,0.526392043,2 stars,0.476667315,2 stars,0.481503636
360,2 stars,0.300105065,1467901188,4 stars,0.470894039,2 stars,0.481400847,2 stars,0.375948071,2 stars,0.402568191
361,5 stars,0.537518859,1467901250,5 stars,0.577699602,2 stars,0.333160639,4 stars,0.298239052,4 stars,0.242415279
362,1 star,0.682721674,1467901346,5 stars,0.521773398,1 star,0.55359894,1 star,0.449563384,1 star,0.564248741
363,1 star,0.250551045,1467901437,4 stars,0.460182607,2 stars,0.398447782,2 stars,0.348588288,2 stars,0.372879326
364,2 stars,0.410634518,1467901500,4 stars,0.522351563,3 stars,0.483072162,3 stars,0.525012374,3 stars,0.454880327
365,1 star,0.575539768,1467901839,4 stars,0.317673624,2 stars,0.470916986,2 stars,0.362884492,2 stars,0.382142007
366,1 star,0.461437285,1467904302,4 stars,0.262976944,2 stars,0.470542252,2 stars,0.394643486,2 stars,0.399465084
367,1 star,0.267375708,1467905125,4 stars,0.462088048,2 stars,0.413701922,3 stars,0.410488456,3 stars,0.367537379
368,1 star,0.863313377,1467905378,5 stars,0.62201941,1 star,0.554188371,1 star,0.570859492,1 star,0.65364337
369,1 star,0.40571177,1467905653,3 stars,0.426772088,2 stars,0.4357647,2 stars,0.349921823,1 star,0.377369076
370,5 stars,0.354572833,1467906151,5 stars,0.515885651,2 stars,0.32516098,4 stars,0.268135637,3 stars,0.270397276
371,1 star,0.333577871,1467906345,4 stars,0.470725715,2 stars,0.414801419,2 stars,0.330198288,2 stars,0.347421944
372,3 stars,0.398865163,1467906496,3 stars,0.468641043,2 stars,0.497587055,2 stars,0.455422223,2 stars,0.472779602
373,1 star,0.246156558,1467906723,4 stars,0.594151258,3 stars,0.50815773,3 stars,0.371469229,3 stars,0.415377557
374,1 star,0.797341049,1467907298,1 star,0.37988466,1 star,0.458932906,1 star,0.457660377,1 star,0.506314635
375,1 star,0.581852555,1467907751,4 stars,0.405262768,2 stars,0.449358344,2 stars,0.379803687,2 stars,0.383986384
376,2 stars,0.454326749,1467907876,2 stars,0.449584395,2 stars,0.541677415,2 stars,0.496728271,2 stars,0.474092513
377,4 stars,0.341852456,1467908012,4 stars,0.481812775,3 stars,0.438835263,3 stars,0.383384734,3 stars,0.406360865
378,1 star,0.306341767,1467908134,4 stars,0.411137402,2 stars,0.453909606,2 stars,0.350464553,2 stars,0.378351659
379,1 star,0.448613167,1467908456,4 stars,0.349011987,2 stars,0.439338505,2 stars,0.379592657,2 stars,0.38801381
380,1 star,0.455959886,1467908672,4 stars,0.434645951,2 stars,0.408476979,3 stars,0.343390435,3 stars,0.332391351
381,1 star,0.263669997,1467908798,5 stars,0.47149691,2 stars,0.422872841,2 stars,0.303154856,2 stars,0.340953618
382,1 star,0.86895442,1467908853,5 stars,0.407567263,1 star,0.657231987,1 star,0.688593984,1 star,0.751890361
383,1 star,0.499560565,1467909124,4 stars,0.362802178,2 stars,0.524192393,2 stars,0.43179661,2 stars,0.428869396
384,1 star,0.346251398,1467909222,4 stars,0.36569953,2 stars,0.431552261,2 stars,0.364669561,2 stars,0.388765067
385,1 star,0.269118965,1467909292,3 stars,0.297373742,2 stars,0.396217227,2 stars,0.323686928,2 stars,0.344829947
386,5 stars,0.363741308,1467910531,4 stars,0.506660759,3 stars,0.43107599,3 stars,0.419548869,3 stars,0.416931659
387,3 stars,0.340657473,1467910689,4 stars,0.559566855,3 stars,0.516665459,3 stars,0.380185604,3 stars,0.442787915
388,1 star,0.639843822,1467910932,3 stars,0.313117415,2 stars,0.527169645,2 stars,0.458885759,2 stars,0.449533343
389,2 stars,0.472549438,1467910986,3 stars,0.585751057,3 stars,0.478439659,3 stars,0.52214855,3 stars,0.465230465
390,1 star,0.419665545,1467910995,5 stars,0.466753006,2 stars,0.379340887,4 stars,0.243532211,2 stars,0.271241635
391,1 star,0.412987709,1467911036,4 stars,0.447217107,2 stars,0.426431388,2 stars,0.371178418,2 stars,0.368929833
392,1 star,0.371230543,1467911302,4 stars,0.279537678,2 stars,0.468560189,2 stars,0.384271681,2 stars,0.400751889
393,5 stars,0.497694671,1467911624,4 stars,0.547635138,3 stars,0.463321865,4 stars,0.3976264,3 stars,0.373072922
394,1 star,0.602690876,1467911846,5 stars,0.506791353,2 stars,0.395528406,1 star,0.295632184,1 star,0.37825653
395,1 star,0.582260907,1467912100,5 stars,0.556292951,2 stars,0.366721421,4 stars,0.229799718,1 star,0.280117333
396,2 stars,0.313940883,1467912333,4 stars,0.514748871,2 stars,0.460148931,3 stars,0.390553892,3 stars,0.383011967
397,4 stars,0.291036695,1467912572,4 stars,0.473144829,3 stars,0.441746891,3 stars,0.338182509,3 stars,0.375623494
398,5 stars,0.26220116,1467912842,4 stars,0.498885274,3 stars,0.453843445,3 stars,0.372969419,3 stars,0.409962028
399,1 star,0.608473241,1467912994,5 stars,0.541352391,1 star,0.497018278,1 star,0.337847084,1 star,0.452505767
400,1 star,0.485554636,1467913111,4 stars,0.419958949,2 stars,0.438078105,2 stars,0.346812725,2 stars,0.376294583
401,1 star,0.577685177,1467913608,4 stars,0.539564133,2 stars,0.456147283,2 stars,0.318424284,2 stars,0.392398477
402,1 star,0.441771597,1467914434,5 stars,0.538293183,2 stars,0.362084568,3 stars,0.258744627,3 stars,0.287194788
403,2 stars,0.395192862,1467914499,4 stars,0.430023968,2 stars,0.488981128,2 stars,0.37533164,2 stars,0.437109113
404,2 stars,0.422677189,1467914916,3 stars,0.450522959,2 stars,0.463048518,3 stars,0.424869925,3 stars,0.398372382
405,5 stars,0.506392002,1467915140,5 stars,0.504716158,3 stars,0.404687047,4 stars,0.395769358,3 stars,0.348749369
406,1 star,0.289928615,1467915612,4 stars,0.479985505,3 stars,0.454556674,3 stars,0.429048151,3 stars,0.435029835
407,1 star,0.377474278,1467915670,5 stars,0.289089382,2 stars,0.460828006,2 stars,0.381853819,1 star,0.442344844
408,1 star,0.500674367,1467916510,3 stars,0.357197851,2 stars,0.478430122,2 stars,0.415958405,2 stars,0.424684942
409,2 stars,0.425179392,1467916595,3 stars,0.5403741,2 stars,0.534528673,2 stars,0.448687077,2 stars,0.462075949
410,1 star,0.436234504,1467916695,3 stars,0.364814669,2 stars,0.441951543,2 stars,0.377678841,2 stars,0.385951281
411,5 stars,0.570976496,1467916700,5 stars,0.592508852,2 stars,0.413730234,5 stars,0.24784334,2 stars,0.28453216
412,1 star,0.396921009,1467916820,4 stars,0.524043858,2 stars,0.44195801,2 stars,0.340401232,2 stars,0.376611829
413,1 star,0.686961591,1467916841,5 stars,0.459693879,2 stars,0.430470288,2 stars,0.3354761,1 star,0.376746386
414,1 star,0.523302436,1467916851,3 stars,0.314209312,2 stars,0.415167749,1 star,0.40809828,1 star,0.440794468
415,1 star,0.403476268,1467916959,4 stars,0.383222282,2 stars,0.382549077,2 stars,0.29589805,1 star,0.332458586
416,1 star,0.904569447,1467917177,1 star,0.580400825,1 star,0.786638618,1 star,0.794543147,1 star,0.805622995
417,2 stars,0.329555184,1467917302,3 stars,0.418001831,2 stars,0.481474668,3 stars,0.42906189,2 stars,0.392603189
418,1 star,0.367232293,1467917484,5 stars,0.509964168,2 stars,0.385870516,2 stars,0.267650872,1 star,0.327926517
419,1 star,0.404331923,1467917499,4 stars,0.413962364,2 stars,0.418516189,3 stars,0.308445156,2 stars,0.329063654
420,5 stars,0.645047486,1467917718,5 stars,0.560906053,3 stars,0.376019508,4 stars,0.31232211,3 stars,0.275536269
421,5 stars,0.314368546,1467917800,4 stars,0.480962545,3 stars,0.398294985,4 stars,0.414325893,3 stars,0.326075345
422,5 stars,0.25520125,1467918015,5 stars,0.386951178,2 stars,0.461405307,1 star,0.380901486,1 star,0.42587781
423,3 stars,0.447821528,1467918552,3 stars,0.524118304,2 stars,0.530335665,2 stars,0.408985674,2 stars,0.450975657
424,3 stars,0.446657389,1467918560,2 stars,0.472258627,2 stars,0.530309618,2 stars,0.446284831,1 star,0.439379364
425,1 star,0.305217355,1467918682,5 stars,0.408544481,2 stars,0.451070607,2 stars,0.376122057,2 stars,0.373254091
426,1 star,0.412907541,1467918728,3 stars,0.388174355,2 stars,0.452743351,2 stars,0.39457044,2 stars,0.404046446
427,3 stars,0.339391828,1467918812,4 stars,0.40658173,2 stars,0.401660204,3 stars,0.358755916,3 stars,0.346060604
428,5 stars,0.491173118,1467918850,5 stars,0.715523183,2 stars,0.457379252,2 stars,0.268127024,1 star,0.32678628
429,1 star,0.663144946,1467919055,4 stars,0.339952677,1 star,0.403513283,1 star,0.395292759,1 star,0.418299973
430,5 stars,0.311389804,1467919452,4 stars,0.48830083,3 stars,0.450942695,3 stars,0.34637329,3 stars,0.390836805
431,5 stars,0.417994499,1467919538,5 stars,0.510083795,2 stars,0.471476018,2 stars,0.311839014,2 stars,0.38365078
432,3 stars,0.292743236,1467919762,4 stars,0.44082877,2 stars,0.456003278,2 stars,0.376324326,2 stars,0.382803082
433,1 star,0.694504023,1467919765,4 stars,0.397218585,2 stars,0.494538933,2 stars,0.363829017,1 star,0.416668892
434,1 star,0.326496124,1467922983,5 stars,0.52963841,2 stars,0.386788011,3 stars,0.241632432,2 stars,0.302692443
435,3 stars,0.258810788,1467923235,4 stars,0.543796778,3 stars,0.420241386,3 stars,0.341103524,3 stars,0.334398031
436,3 stars,0.369699359,1467923247,3 stars,0.471434534,2 stars,0.513816535,2 stars,0.417511255,2 stars,0.435115933
437,2 stars,0.434161693,1467923370,4 stars,0.516512334,2 stars,0.573509216,2 stars,0.430049449,2 stars,0.501454055
438,3 stars,0.327561796,1467923445,4 stars,0.515477777,2 stars,0.453925282,3 stars,0.365002841,2 stars,0.383646369
439,1 star,0.47124517,1467923775,4 stars,0.377581984,2 stars,0.453783542,3 stars,0.328773797,2 stars,0.365946352
440,1 star,0.445168614,1467924273,3 stars,0.484791368,2 stars,0.494614005,2 stars,0.385679901,2 stars,0.426694542
441,1 star,0.54509908,1467924690,5 stars,0.602140069,1 star,0.353807956,5 stars,0.285590231,1 star,0.334653348
442,3 stars,0.238053083,1467924823,4 stars,0.55751574,3 stars,0.451126516,3 stars,0.359103084,3 stars,0.395470232
443,3 stars,0.291686863,1467925327,4 stars,0.382587045,3 stars,0.378927439,3 stars,0.306242257,3 stars,0.319428474
444,2 stars,0.478888214,1467925657,4 stars,0.486694902,2 stars,0.440702915,3 stars,0.446407527,3 stars,0.440175533
445,1 star,0.692821026,1467926153,3 stars,0.274721086,1 star,0.425903797,1 star,0.415848523,1 star,0.45622319
446,2 stars,0.279618263,1467926444,4 stars,0.456701547,3 stars,0.417859197,4 stars,0.334627807,3 stars,0.372268766
447,1 star,0.399638653,1467926546,3 stars,0.306590676,2 stars,0.446544975,2 stars,0.352295548,2 stars,0.36559844
448,1 star,0.584525287,1467926632,2 stars,0.435362577,1 star,0.511157393,1 star,0.492981762,1 star,0.529382944
449,1 star,0.717267275,1467927016,2 stars,0.235138208,1 star,0.508353233,1 star,0.607288122,1 star,0.627850533
450,1 star,0.486045122,1467927126,5 stars,0.747259438,2 stars,0.450700879,1 star,0.278071284,1 star,0.44554925
451,1 star,0.269408882,1467927987,4 stars,0.514099061,2 stars,0.47919026,2 stars,0.37057972,2 stars,0.411341578
452,5 stars,0.607976854,1467928014,5 stars,0.504784703,3 stars,0.489498556,4 stars,0.422004938,3 stars,0.382236153
453,1 star,0.589697361,1467928037,2 stars,0.320468992,2 stars,0.475176126,2 stars,0.41956377,1 star,0.46446231
454,1 star,0.637160838,1467928300,5 stars,0.451759964,2 stars,0.436527789,1 star,0.388485044,1 star,0.446315646
